Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Bacterial invasion of epithelial cells,0.40280630455420313,1.5089937341470427,0.0,0.10747663551401869,74,62,PXN;ARPC1B;ARPC5L;CDH1;CTNNB1;DOCK1;CLTA;CLTB;PIK3R1;SHC1;CAV3;ITGA5;SHC4;BCAR1;CTNNA1;ITGB1;RHOG;ARHGEF26;PIK3R3;ARPC1A;CRK;ACTB;CDC42;WASL;PTK2;RAC1;VCL;SHC3;MAD2L2;DNM3;RHOA;ELMO3;CRKL;PIK3CA;GAB1;PIK3R2;CLTC;ARPC2;SHC2;ACTG1;CTNNA3;ARPC5;WASF1;ARPC4;CTNNA2;ILK;WASF2;DNM1;MET;4930544G11RIK;ARPC3;ELMO2;DNM2;ARHGAP10;CBL;CD2AP;HCLS1;WAS;ELMO1;PIK3CD;PIK3CB;CAV2,PXN;ARPC1B;ARPC5L;CDH1;CTNNB1;DOCK1;CLTA;CLTB;PIK3R1;SHC1;CAV3;ITGA5;SHC4;BCAR1;CTNNA1;ITGB1;RHOG;ARHGEF26;PIK3R3;ARPC1A;CRK;ACTB;CDC42;WASL
Malaria,-0.5082424538135056,-1.354898035662129,0.10227272727272728,0.1108872122448264,49,36,TGFB1;CCL2;VCAM1;COMP;CD81;SDC2;THBS4;TGFB2;IL6;HGF;ACKR1;GYPC;IL12A;THBS3;SELP;MET;CCL12;HBA-A2;IL1B;LRP1;HBA-A1;MYD88;CD36;TNF;ICAM1;TLR9;SDC1;ITGAL;IL10;TLR4;TLR2;CSF3;CD40;ITGB2;PECAM1;IL18,TNF;ICAM1;TLR9;SDC1;ITGAL;IL10;TLR4;TLR2;CSF3;CD40;ITGB2;PECAM1;IL18
Butanoate metabolism,0.4424316503923275,1.5208228799655696,0.05263157894736842,0.1117601246105919,27,21,AACS;ACAT2;BDH2;HMGCS1;HADHA;HADH;BDH1;ABAT;ECHS1;HMGCS2;EHHADH;ACSM4;OXCT2A;ACADS;ALDH5A1;OXCT1;L2HGDH;GAD1;HMGCL;ACSM3;ACAT1,AACS;ACAT2;BDH2;HMGCS1;HADHA;HADH
Cocaine addiction,0.38525384749746727,1.48406351819596,0.0,0.11244158878504673,48,40,GPSM1;CREB3;SLC18A2;MAOA;CDK5R1;CREB1;GNAI2;DLG4;GRIN3B;GNAS;PRKACA;CREB3L1;CREB3L2;PPP1R1B;RELA;ATF6B;CDK5;GRIA2;ATF2;GNAI1;CREB5;MAOB;GRIN2D;ATF4;BDNF;GRIN2B;JUN;GNAI3;GRIN2A;SLC18A1;DRD2;RGS9;NFKB1;PRKACB;GRIN2C;FOSB;CREB3L3;CREB3L4;GRIN3A;GRIN1,GPSM1;CREB3;SLC18A2;MAOA;CDK5R1;CREB1;GNAI2;DLG4;GRIN3B;GNAS;PRKACA;CREB3L1;CREB3L2
Breast cancer,-0.42157768326941464,-1.3466800139316293,0.031914893617021274,0.11731693164674481,147,134,NOTCH4;CDK4;MAP2K1;FZD9;FRAT1;GADD45B;DVL2;RPS6KB2;CTNNB1;GADD45A;JAG1;MAPK3;MAP2K2;PEG12;PIK3R1;SHC1;KIT;HEY1;APC;WNT9A;SHC4;GRB2;AXIN1;FGF22;RAF1;DVL3;TCF7;GSK3B;KRAS;PIK3R3;LEF1;AKT2;NOTCH1;LRP6;IGF1;HEYL;HES1;ARAF;CSNK1A1;NFKB2;APC2;AKT1;HRAS;RPS6KB1;FLT4;HEY2;SHC3;FGF17;FZD3;EGFR;FZD6;AXIN2;MTOR;PIK3CA;ERBB2;PIK3R2;TCF7L2;FGF5;SHC2;FZD1;TCF7L1;FGF9;FGF18;DLL3;FZD8;IGF1R;FGF1;ESR2;FZD10;FGFR1;E2F3;WNT4;RB1;JUN;GADD45G;WNT8A;PGR;MYC;NCOA1;NOTCH3;FGF7;DLL4;NOTCH2;WNT5A;FGF21;WNT2;PTEN;NRAS;WNT3;FGF10;FGF8;FRAT2;FOS;WNT11;BAX;BAK1;HES5;WNT7A;CCND1;MAPK1;FGF2;EGF;DDB2;WNT5B;FZD4;WNT16;TRP53;WNT10A;DVL1;ESR1;WNT10B;SOS1;DLL1;NCOA3;BRAF;SOS2;PIK3CD;CDKN1A;FZD5;BRCA2;LRP5;WNT7B;CDK6;PIK3CB;BRCA1;E2F2;POLK;SP1;WNT6;WNT2B;E2F1;FZD7;JAG2;AKT3,BRAF;SOS2;PIK3CD;CDKN1A;FZD5;BRCA2;LRP5;WNT7B;CDK6;PIK3CB;BRCA1;E2F2;POLK;SP1;WNT6;WNT2B;E2F1;FZD7;JAG2;AKT3
Non-alcoholic fatty liver disease (NAFLD),-0.4144067460284488,-1.341610314207538,0.021739130434782608,0.12043601753749185,151,139,TGFB1;NDUFA10;UQCR11;NDUFB9;NDUFA7;GSK3A;LEPR;NDUFA13;NDUFB10;UQCRB;NDUFA1;NDUFA6;NDUFB4;MAP3K11;PIK3R1;CYCS;NDUFS1;CYC1;MAPK8;ADIPOR2;NDUFS4;ADIPOR1;COX6B1;XBP1;NDUFA12;MLX;GSK3B;MLXIP;COX8A;UQCRC2;PIK3R3;AKT2;UQCRC1;CDC42;NDUFA11B;FASL;CEBPA;MAPK9;RXRA;AKT1;RELA;RAC1;EIF2AK3;NDUFV2;COX6B2;TRAF2;PIK3CA;PIK3R2;PPARA;NDUFA3;IRS1;NDUFV1;NDUFS2;UQCRQ;ATF4;IL6;COX7C;IRS2;COX7A2;JUN;SDHB;BCL2L11;NDUFA4;COX4I1;PRKAA2;COX8B;NDUFB7;NDUFS8;COX5A;MAPK10;NDUFA8;COX6A1;NR1H3;DDIT3;IKBKB;NDUFB4C;BAX;CYP2E1;NDUFB11;INSR;IL1B;ERN1;NFKB1;COX6A2;COX5B;NDUFB3;NDUFA9;PRKAG3;CYCT;SREBF1;NDUFC2;NDUFA4L2;NDUFB6;NDUFA2;SDHD;NDUFS5;UQCR10;NDUFA5;NDUFB5;NDUFB2;EIF2S1;NDUFC1;UQCRFS1;NDUFS6;COX7A2L;PRKAG1;COX7A1;IL1A;BID;NDUFS7;IL6RA;NDUFV3;NDUFS3;COX7B;PRKAB1;TNF;CASP7;COX6C;CASP3;SDHC;UQCRH;NDUFA11;TNFRSF1A;NDUFB8;PIK3CD;CASP8;MAP3K5;FAS;MLXIPL;COX4I2;NDUFAB1;PIK3CB;SDHA;ITCH;PRKAG2;PRKAB2;PRKAA1;SOCS3;AKT3,SDHD;NDUFS5;UQCR10;NDUFA5;NDUFB5;NDUFB2;EIF2S1;NDUFC1;UQCRFS1;NDUFS6;COX7A2L;PRKAG1;COX7A1;IL1A;BID;NDUFS7;IL6RA;NDUFV3;NDUFS3;COX7B;PRKAB1;TNF;CASP7;COX6C;CASP3;SDHC;UQCRH;NDUFA11;TNFRSF1A;NDUFB8;PIK3CD;CASP8;MAP3K5;FAS;MLXIPL;COX4I2;NDUFAB1;PIK3CB;SDHA;ITCH;PRKAG2;PRKAB2;PRKAA1;SOCS3;AKT3
MicroRNAs in cancer,-0.4067169582477902,-1.338864057827349,0.021052631578947368,0.12162217823594697,281,169,NOTCH4;MAP2K1;TNR;PDGFB;MIR26A-1;CDKN1B;MIR181A-2;ABL1;TRP63;PDCD4;MAP2K2;MIRLET7G;MIR7-1;SHC1;BMPR2;APC;EZR;PAK4;MAPK7;CD44;ITGA5;ERBB3;PLCG1;BCL2L2;MIR23A;SHC4;GRB2;RAF1;RECK;MIR103-2;TPM1;CDKN2A;RPS6KA5;KRAS;VIM;HNRNPK;NOTCH1;CRK;PDGFA;SIRT1;ITGB3;ZEB2;APC2;EP300;MIR342;EZH2;CREBBP;HRAS;RHOA;CRKL;DICER1;UBE2I;FZD3;EGFR;MIR615;MTOR;RASSF1;MIR199B;STAT3;ERBB2;MIR23B;ABCB1A;ROCK1;MMP16;IRS1;ZFPM2;PRKCB;MIRLET7E;HMGA2;TGFB2;ZEB1;IRS2;E2F3;TRIM71;FGFR3;MIR194-1;BCL2L11;TNN;PDGFRA;MIR181C;MIR143;MIR10A;MIR96;MIR101B;MIR133A-1;CYP24A1;CCNE2;MYC;NOTCH3;MIR200A;MIR181D;NOTCH2;CYP1B1;MIR128-1;MIR146;MIR222;MIR145A;PTEN;NRAS;BMF;MIR34A;MIR32;WNT3;MET;CCND2;4930544G11RIK;VEGFA;RPTOR;IKBKB;CDC25A;IGF2BP1;STMN1;MIR210;BAK1;CCND1;ABCC1;BMI1;MIR26B;NFKB1;MIR200B;DNMT3B;MIR221;MIR106B;PRKCA;HOXD10;BCL2;TRP53;DNMT3A;HMOX1;GLS;RDX;MIR1A-1;DDIT4;SOCS1;MIR27A;SLC7A1;SOS1;PLCG2;MCL1;CASP3;CDC25C;ATM;CCNE1;SOS2;MDM2;CCNG1;PLAU;MDM4;CDKN1A;CDC25B;KIF23;MIR133A-2;DNMT1;ABCB1B;SLC45A3;CDK6;CDCA5;ST14;BRCA1;PTGS2;E2F2;PIM1;MIR199A-1;MMP9;GLS2;E2F1;PRKCE;PRKCG;TNXB,SOCS1;MIR27A;SLC7A1;SOS1;PLCG2;MCL1;CASP3;CDC25C;ATM;CCNE1;SOS2;MDM2;CCNG1;PLAU;MDM4;CDKN1A;CDC25B;KIF23;MIR133A-2;DNMT1;ABCB1B;SLC45A3;CDK6;CDCA5;ST14;BRCA1;PTGS2;E2F2;PIM1;MIR199A-1;MMP9;GLS2;E2F1;PRKCE;PRKCG;TNXB
Bile secretion,-0.45350705454486884,-1.3340152820831586,0.0625,0.12661546414592717,72,58,ATP1B2;HMGCR;LDLR;ATP1A4;KCNN2;ATP1A1;GNAS;SLC4A2;SULT2A1;PRKACA;ADCY6;SLCO1A6;SLC27A5;BAAT;RXRA;ATP1B4;SLC4A4;ABCB4;ABCB1A;ATP1A2;ATP1B3;ADCY1;ADCY2;CYP7A1;ABCG8;SLCO1A5;SLC9A3;ABCG5;SLC22A1;AQP8;ADCY4;SLC51A;ABCC2;ADCY3;SLC9A1;AQP1;PRKACB;ABCC3;NR0B2;ADCY9;SCTR;NCEH1;ATP1B1;ADCY8;SLC10A1;SCARB1;ABCC4;SLC5A1;AQP9;ABCG2;FXYD2;CAR2;ADCY7;ABCB1B;EPHX1;ATP1A3;SLC4A5;SLC2A1,SLC10A1;SCARB1;ABCC4;SLC5A1;AQP9;ABCG2;FXYD2;CAR2;ADCY7;ABCB1B;EPHX1;ATP1A3;SLC4A5;SLC2A1
Collecting duct acid secretion,0.42821826490619314,1.4330055847029786,0.03571428571428571,0.13174974039460022,27,23,ATP6V1D;ATP6V0E;ATP6V1F;ATP6V0D1;CLCNKB;ATP6V0A1;ATP6V0E2;ATP6V1C2;ATP6V0C;ATP6V1G1;ATP6V0A4;ATP4A;ATP6V1B1;ATP6V1C1;ATP6V1B2;ATP4B;ATP6V1G2;ATP6V0A2;SLC12A7;ATP6V1E1;ATP6V1A;TCIRG1;CAR2,ATP6V1D;ATP6V0E;ATP6V1F;ATP6V0D1;CLCNKB;ATP6V0A1;ATP6V0E2;ATP6V1C2;ATP6V0C;ATP6V1G1;ATP6V0A4;ATP4A;ATP6V1B1;ATP6V1C1
Oocyte meiosis,-0.42601444880807143,-1.3270422986875847,0.07692307692307693,0.13290064536510515,116,105,MAP2K1;REC8;MAPK12;PPP1CA;CDC23;CAMK2B;PPP3CC;ANAPC2;MAPK3;STAG3;CUL1;YWHAQ;ANAPC10;ANAPC5;BTRC;PRKACA;PPP2R1A;PPP2R5B;ADCY6;PPP2R5D;ANAPC4;YWHAZ;RBX1;PPP3R1;PPP2R5C;RPS6KA1;IGF1;PPP2CA;RPS6KA2;CALM1;PPP1CB;MAD2L2;PPP3CA;ITPR3;YWHAE;PPP2CB;MOS;SMC1A;RPS6KA3;CDC27;PPP2R5E;FBXW11;PPP1CCB;IGF1R;CAMK2D;PPP3CB;CPEB4;YWHAB;YWHAG;CPEB2;PPP1CC;ADCY1;CPEB1;ADCY2;SPDYE4A;PGR;CCNE2;AR;RPS6KA6;ADCY4;ANAPC13;ANAPC11;ADCY3;CAMK2G;CDC16;MAD1L1;SMC3;CDC26;MAPK1;CDK2;FBXO43;PRKACB;ADCY9;SLK;SPDYA;CALM3;ADCY8;AURKA;PPP2R1B;CPEB3;ANAPC1;CALML4;ITPR2;CAMK2A;SGO1;YWHAH;ANAPC7;CDC25C;CCNE1;PPP2R5A;CCNB1;FBXO5;PKMYT1;MAD2L1;ADCY7;CDC20;ESPL1;PTTG1;CDK1;CCNB2;SMC1B;PLK1;CALM2;BUB1;ITPR1,CALML4;ITPR2;CAMK2A;SGO1;YWHAH;ANAPC7;CDC25C;CCNE1;PPP2R5A;CCNB1;FBXO5;PKMYT1;MAD2L1;ADCY7;CDC20;ESPL1;PTTG1;CDK1;CCNB2;SMC1B;PLK1;CALM2;BUB1;ITPR1
Proteoglycans in cancer,-0.41080743935027153,-1.3261447244771432,0.043478260869565216,0.13298019552368415,203,183,PXN;TGFB1;MAP2K1;FZD9;TIAM1;MAPK12;PPP1CA;CAMK2B;RPS6KB2;CTNNB1;ITGAV;PDCD4;MAPK3;MAP2K2;MSN;PIK3R1;HBEGF;CAV3;EZR;VAV2;CD44;WNT9A;ITGA5;ERBB3;PLCG1;GRB2;RAF1;ITGB1;DDX5;ITGB5;DCN;PRKACA;FLNA;ARHGEF12;KRAS;ANK2;PIK3R3;AKT2;SMAD2;ACTB;PLCE1;CDC42;ITGB3;FASL;IGF1;CD63;ARAF;NUDT16L1;FRS2;ERBB4;LUM;AKT1;PTK2;RAC1;HRAS;RPS6KB1;PPP1CB;SMO;HSPB2;RRAS;ELK1;RHOA;ROCK2;FZD3;ITPR3;EGFR;FZD6;MTOR;STAT3;PIK3CA;GAB1;ERBB2;PIK3R2;IGF2;VTN;FLNC;ROCK1;SDC2;ACTG1;FZD1;PRKCB;PTCH1;PPP1CCB;PLAUR;DROSHA;TGFB2;FZD8;IGF1R;PPP1R12A;CAMK2D;PAK1;FZD10;FGFR1;WNT4;TWIST2;TWIST1;PPP1CC;MIR10A;WNT8A;MYC;FLNB;ITGA2;HGF;WNT5A;TFAP4;NANOG;IL12B;WNT2;NRAS;GPC3;ARHGEF1;IHH;WNT3;MET;4930544G11RIK;VEGFA;SLC9A1;WNT11;CAMK2G;RRAS2;WNT7A;PPP1R12C;CCND1;MAPK1;HPSE2;FGF2;PRKACB;PRKCA;HOXD10;SHH;WNT5B;RPS6;FZD4;WNT16;MAPK14;ANK1;TRP53;PPP1R12B;WNT10A;ESR1;WNT10B;CTSL;RDX;PTPN11;PDPK1;ITPR2;CBL;SOS1;IQGAP1;PLCG2;HCLS1;CAMK2A;TNF;PTPN6;CASP3;SDC1;SDC4;EIF4B;BRAF;SOS2;HIF1A;MDM2;TLR4;PIK3CD;PLAU;TLR2;CDKN1A;FZD5;MAPK11;HPSE;FAS;MAPK13;WNT7B;PIK3CB;CAV2;WNT6;MMP9;WNT2B;MRAS;FZD7;PRKCG;ITPR1;AKT3,PDPK1;ITPR2;CBL;SOS1;IQGAP1;PLCG2;HCLS1;CAMK2A;TNF;PTPN6;CASP3;SDC1;SDC4;EIF4B;BRAF;SOS2;HIF1A;MDM2;TLR4;PIK3CD;PLAU;TLR2;CDKN1A;FZD5;MAPK11;HPSE;FAS;MAPK13;WNT7B;PIK3CB;CAV2;WNT6;MMP9;WNT2B;MRAS;FZD7;PRKCG;ITPR1;AKT3
Prion diseases,0.4660994639476297,1.414724794507431,0.0,0.1341121495327103,34,27,MAP2K1;SOD1;FYN;MAPK3;MAP2K2;STIP1;HSPA5;LAMC1;PRKACA;NOTCH1;C6;NCAM2;ELK1;CASP12;IL6;HC;C1QB;HSPA1A;C8G;C9;EGR1;BAX;IL1B;MAPK1;PRKACB;IL1A;CCL5,MAP2K1;SOD1;FYN;MAPK3;MAP2K2;STIP1;HSPA5;LAMC1;PRKACA;NOTCH1;C6
Choline metabolism in cancer,-0.4137351663734507,-1.3204993737922381,0.0449438202247191,0.1362240753328139,99,94,MAP2K1;DGKA;PDGFB;PLA2G4D;RPS6KB2;DGKQ;MAPK3;MAP2K2;TSC2;PIK3R1;DGKI;PLA2G4B;PIP5K1A;PLD1;PCYT1B;MAPK8;PLCG1;GRB2;RAF1;SLC44A5;TSC1;SLC44A1;GPCPD1;PLPP1;KRAS;PIK3R3;AKT2;PDGFA;WASL;MAPK9;PLD2;AKT1;RAC1;HRAS;RPS6KB1;WASF3;EGFR;MTOR;RALGDS;PIK3CA;SLC22A5;PIK3R2;PDGFC;PDGFD;PRKCB;RHEB;PLPP3;PLA2G4F;SLC44A3;PLA2G4C;WASF1;JUN;PDGFRA;SLC22A3;WASF2;SLC22A1;MAPK10;RAC3;NRAS;PLA2G4E;PLPP2;FOS;PCYT1A;CHPT1;MAPK1;EGF;PRKCA;SLC22A21;CHKB;SLC22A4;CHKA;PIP5K1C;DGKE;SLC44A2;DGKZ;PDPK1;LYPLA1;SOS1;EIF4EBP1;WAS;DGKH;RAC2;PLA2G4A;SOS2;HIF1A;PIP5K1B;DGKD;PIK3CD;PIK3CB;SP1;DGKG;SLC44A4;PRKCG;AKT3,SLC44A2;DGKZ;PDPK1;LYPLA1;SOS1;EIF4EBP1;WAS;DGKH;RAC2;PLA2G4A;SOS2;HIF1A;PIP5K1B;DGKD;PIK3CD;PIK3CB;SP1;DGKG;SLC44A4;PRKCG;AKT3
Proximal tubule bicarbonate reclamation,-0.5358973843658107,-1.321426523354118,0.136986301369863,0.13652114885993125,22,21,ATP1B2;ATP1A4;ATP1A1;SLC38A3;ATP1B4;SLC4A4;ATP1A2;GLUD1;ATP1B3;SLC9A3;CAR4;MDH1;AQP1;ATP1B1;GLS;SLC25A10;FXYD2;CAR2;PCK2;GLS2;ATP1A3,ATP1B1;GLS;SLC25A10;FXYD2;CAR2;PCK2;GLS2;ATP1A3
Leukocyte transendothelial migration,-0.41766081210338574,-1.3176939271863302,0.0851063829787234,0.13878905306606362,115,98,PXN;CTNND1;MAPK12;VCAM1;CTNNB1;SIPA1;ACTN4;GNAI2;MSN;PIK3R1;CLDN15;EZR;VAV2;PLCG1;BCAR1;CTNNA1;ITGB1;ARHGAP35;PIK3R3;CLDN6;ACTB;ARHGAP5;CDC42;RAP1B;MYLPF;CLDN14;MYL12B;PTK2;RAC1;VCL;JAM3;RHOA;ACTN1;ROCK2;RAP1A;PIK3CA;CLDN10;PIK3R2;MYL10;GNAI1;ROCK1;ACTG1;RAPGEF4;PRKCB;CTNNA3;CLDN7;CLDN23;CXCL12;MYL9;CTNNA2;CLDN9;GNAI3;CLDN4;CXCR4;THY1;ESAM;CLDN19;VASP;4930544G11RIK;MYL12A;OCLN;CLDN24;TXK;PRKCA;MYL2;MAPK14;CLDN11;CYBA;CLDN1;VAV1;NCF1;PTPN11;JAM2;NCF2;ITGA4;PLCG2;CDH5;ICAM1;RAC2;CYBB;ITGAL;PIK3CD;NCF4;PTK2B;ITGB2;MAPK11;RASSF5;PECAM1;MAPK13;F11R;CLDN20;PIK3CB;MMP9;AFDN;ITGAM;RAPGEF3;PRKCG;VAV3,CLDN11;CYBA;CLDN1;VAV1;NCF1;PTPN11;JAM2;NCF2;ITGA4;PLCG2;CDH5;ICAM1;RAC2;CYBB;ITGAL;PIK3CD;NCF4;PTK2B;ITGB2;MAPK11;RASSF5;PECAM1;MAPK13;F11R;CLDN20;PIK3CB;MMP9;AFDN;ITGAM;RAPGEF3;PRKCG;VAV3
Prostate cancer,-0.4192639098768435,-1.3112079119697682,0.056818181818181816,0.14464313947846189,97,91,SPINT1;MAP2K1;PDGFB;GSTP1;CREB3;CDKN1B;CTNNB1;BAD;CREB1;MAPK3;MAP2K2;PIK3R1;HSP90B1;GRB2;RAF1;TCF7;GSK3B;KRAS;CREB3L1;PIK3R3;LEF1;AKT2;CREB3L2;PDGFA;IGF1;ARAF;AKT1;RELA;EP300;CREBBP;HRAS;EGFR;MTOR;PIK3CA;IL1R2;ERBB2;PIK3R2;TCF7L2;PDGFC;PDGFD;TCF7L1;CREB5;IGF1R;ATF4;ZEB1;FGFR1;TGFA;E2F3;RB1;PDGFRA;CCNE2;FGFR2;MMP3;AR;CHUK;ERG;PTEN;NRAS;IKBKB;IKBKG;CCND1;MAPK1;FOXO1;CDK2;NFKB1;EGF;ETV5;TMPRSS2;HSP90AB1;CASP9;BCL2;TRP53;CREB3L3;CREB3L4;PDPK1;SOS1;HSP90AA1;CCNE1;BRAF;SOS2;MDM2;PIK3CD;PLAU;CDKN1A;PIK3CB;E2F2;MMP9;NFKBIA;E2F1;INSRR;AKT3,HSP90AA1;CCNE1;BRAF;SOS2;MDM2;PIK3CD;PLAU;CDKN1A;PIK3CB;E2F2;MMP9;NFKBIA;E2F1;INSRR;AKT3
Notch signaling pathway,0.3819164851220994,1.385490861008277,0.05,0.1516567544604928,49,49,MAML3;NOTCH4;RBPJL;DTX2;DVL2;APH1B;DTX3;MAML2;NCSTN;JAG1;LFNG;NCOR2;NUMB;DVL3;NOTCH1;CTBP1;HES1;HDAC2;CTBP2;EP300;NUMBL;KAT2B;CREBBP;PSENEN;APH1A;PTCRA;MAML1;DLL3;CIR1;HDAC1;RFNG;SNW1;NOTCH3;DLL4;PSEN1;NOTCH2;HES5;KAT2A;ADAM17;DVL1;APH1C;PSEN2;MFNG;DLL1;DTX1;RBPJ;DTX3L;DTX4;JAG2,MAML3;NOTCH4;RBPJL;DTX2;DVL2;APH1B;DTX3;MAML2;NCSTN;JAG1;LFNG
Calcium signaling pathway,-0.39608760192920256,-1.2966082404873405,0.09782608695652174,0.15583111663295157,189,160,CACNA1B;MCU;SPHK2;TPCN2;HTR2B;CAMK2B;PPP3CC;SLC25A4;ATP2A1;P2RX4;STIM1;ADRA1B;ERBB3;PLCG1;TACR2;GNAS;CACNA1I;ITPKC;PDE1A;PRKACA;PLCD1;CYSLTR2;PHKA1;PLCE1;PPP3R1;SPHK1;GNA11;GNAQ;ERBB4;ORAI1;CALM1;MYLK3;PHKG1;TBXA2R;ADRA1D;PDE1C;PLCB3;ATP2B4;PPP3CA;P2RX6;CACNA1S;ITPR3;EGFR;ATP2A2;PLCD4;P2RX3;CACNA1H;SLC25A31;CACNA1E;ERBB2;CACNA1G;EDNRB;PHKG2;TNNC1;CAMK1;PLCB1;PRKCB;CAMK4;CACNA1D;CD38;GRIN2D;AGTR1B;CAMK2D;P2RX5;CAMK1G;CHRM2;PPP3CB;STIM2;F2R;GNA14;RYR3;SLC8A3;HTR5B;CACNA1C;OXTR;ADCY1;PDGFRA;HTR2A;ADCY2;SLC25A5;SLC8A1;CHRM3;GRIN2A;CXCR4;AVPR1A;ATP2B3;MYLK4;RYR2;TRHR2;AVPR1B;VDAC3;ADCY4;EDNRA;PTGER3;ADRB3;CACNA1F;ADCY3;GNAL;P2RX2;ATP2B1;CAMK2G;NTSR1;HTR6;CACNA1A;CCKAR;PTGFR;ADRB1;ITPKB;AGTR1A;PRKACB;PHKB;PRKCA;GRIN2C;BDKRB1;VDAC2;ADCY9;PPIF;MYLK;TPCN1;CALM3;HRH1;RYR1;ADCY8;CAMK1D;ORAI3;ORAI2;NOS1;PTGER1;MYLK2;CALML4;ITPR2;VDAC1;P2RX7;PLCG2;CAMK2A;SLC8A2;PTK2B;PLCB2;LTB4R2;ADCY7;P2RX1;BDKRB2;CYSLTR1;PHKA2;ATP2A3;PLCD3;PDE1B;ADRB2;NOS3;ITPKA;GNA15;NOS2;GRIN1;CALM2;PTAFR;PLCB4;ADORA2B;ADORA2A;PRKCG;ITPR1,SLC8A2;PTK2B;PLCB2;LTB4R2;ADCY7;P2RX1;BDKRB2;CYSLTR1;PHKA2;ATP2A3;PLCD3;PDE1B;ADRB2;NOS3;ITPKA;GNA15;NOS2;GRIN1;CALM2;PTAFR;PLCB4;ADORA2B;ADORA2A;PRKCG;ITPR1
Starch and sucrose metabolism,-0.5014080663707675,-1.2973808026054714,0.11842105263157894,0.1559739621189448,33,25,TREH;ENPP1;GANC;GYG;GCK;MGAM;G6PC3;UGP2;PYGB;PYGM;HKDC1;ENPP3;GAA;PGM1;AMY1;HK1;AGL;PGM2L1;GBE1;PYGL;GPI1;PGM2;HK2;HK3;GYS1,AMY1;HK1;AGL;PGM2L1;GBE1;PYGL;GPI1;PGM2;HK2;HK3;GYS1
"Glycine, serine and threonine metabolism",-0.48056355701636827,-1.2984785004628872,0.11688311688311688,0.156528639290729,40,36,GAMT;GLDC;ALDH7A1;MAOA;PIPOX;AMT;BPGM;CHDH;SARDH;SDSL;GNMT;SDS;MAOB;ALAS2;ALAS1;THA1;DMGDH;GLYCTK;DAO;CBS;GCSH;SHMT2;SRR;DLD;SHMT1;PGAM2;AOC3;PSPH;GCAT;AOC2;GRHPR;PSAT1;PHGDH;GATM;CTH;PGAM1,GCSH;SHMT2;SRR;DLD;SHMT1;PGAM2;AOC3;PSPH;GCAT;AOC2;GRHPR;PSAT1;PHGDH;GATM;CTH;PGAM1
Mitophagy,-0.44208985316447413,-1.2994116650024767,0.08,0.15674681830490117,63,61,ULK1;SQSTM1;PINK1;FIS1;PRKN;TBC1D15;USP30;OPTN;BECN1;RAB7;BNIP3L;NBR1;MAPK8;TBC1D17;GABARAPL1;RHOT2;CSNK2B;UBB;MFN2;KRAS;MAPK9;MFN1;RELA;GABARAP;EIF2AK3;HRAS;RRAS;TAX1BP1;RHOT1;ATF4;TFEB;ATG9A;CSNK2A1;FUNDC1;CSNK2A2;JUN;AMBRA1;TOMM7;ATG5;MAPK10;GABARAPL2;NRAS;USP8;RRAS2;TFE3;PGAM5;USP15;TRP53;BCL2L13;FOXO3;TBK1;ATG9B;HIF1A;RAB7B;BNIP3;SP1;MITF;E2F1;MRAS;CITED2;BCL2L1,RAB7B;BNIP3;SP1;MITF;E2F1;MRAS;CITED2;BCL2L1
Ubiquitin mediated proteolysis,-0.3948528743811426,-1.289003661631728,0.02127659574468085,0.16567198033485603,138,133,UBE2J2;CDC23;PRKN;ANAPC2;PRPF19;CBLB;HERC2;DDB1;UBE2R2;UBE2D1;UBE2B;UBA3;UBE4A;SMURF1;CUL1;SYVN1;CUL4A;UBE2S;CUL7;ANAPC10;STUB1;UBE2K;UBE2G1;ELOB;UBE2W;UBE2H;ANAPC5;SMURF2;GM10705;BTRC;UBE2J1;PIAS4;NEDD4L;MGRN1;ANAPC4;UBE2Z;CUL4B;RBX1;UBE2E1;UBE2L3;RHOBTB1;UBE2A;SIAH1A;KLHL9;PIAS2;UBE2E3;UBE2M;UBA2;KLHL13;UBE2I;WWP2;UBR5;NHLRC1;CUL3;TRIP12;UBA1;VHL;CDC27;CUL2;UBE2QL1;UBE2D3;FBXW11;BIRC6;HUWE1;PIAS3;PPIL2;WWP1;UBE2Q1;UBE2D2A;UBE2F;MID1;RCHY1;COP1;FANCL;AIRE;ANAPC13;ANAPC11;UBE2E2;RHOBTB2;UBE3A;UBA1Y;FBXW7;HERC1;CDC16;UBE2G2;UBE4B;CDC26;UBOX5;ELOC;CUL5;HERC3;DET1;UBA6;FBXO4;FBXW8;UBE3B;SAE1;DDB2;SIAH1B;KEAP1;UBE3C;CDC34;UBE2N;CBLC;ANAPC1;SKP2;CBL;SOCS1;FZR1;RNF7;ANAPC7;UBA7;TRIM32;XIAP;BIRC2;MDM2;UBE2C;TRAF6;ERCC8;BIRC3;CDC20;MAP3K1;PIAS1;UBE2O;PML;TRIM37;BRCA1;UBE2L6;UBE2Q2;HERC4;ITCH;SOCS3;FBXO2,RNF7;ANAPC7;UBA7;TRIM32;XIAP;BIRC2;MDM2;UBE2C;TRAF6;ERCC8;BIRC3;CDC20;MAP3K1;PIAS1;UBE2O;PML;TRIM37;BRCA1;UBE2L6;UBE2Q2;HERC4;ITCH;SOCS3;FBXO2
