Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Oxytocin signaling pathway,0.41908401917654603,0.8643273768421084,0.7564102564102564,0.9208848939851833,153,142,CCND1;ACTB;PPP1CA;ACTG1;CALM3;CALM2;PPP1CC;ELK1;NRAS;RAF1;CALM1;ADCY3;RHOA;GNAI3;MAP2K1;ROCK1;MAPK1;PLCB3;MYL6;PPP3R1;PRKAA1;NFATC3;EGFR;EEF2K;PRKACA;CAMK1;NPR2;CDKN1A;ROCK2;PRKAG1;PPP3CB;PPP1R12C;PPP1R12A;HRAS;MYLK2;PRKAB1;GNAI2;CAMKK2;RYR3;KCNJ14;CALML4;ITPR2;CAMK1G;SRC;PLA2G4B;NPPA;KRAS;RCAN1;MYL9;TRPM2;RGS2;KCNJ12;PLA2G4D;MAPK7;CACNA1S;PLCB2;CACNA2D4;KCNJ9;CACNG2;PRKCB;ADCY2;CACNG5;PLA2G4F;CD38;GUCY1A1;PRKAG2;PLA2G4E;KCNJ6;CAMK2A;CACNB2;RYR2;PIK3R5;PRKACB;CAMK4;PPP3CC;CACNG1;CACNA1F;MYLK3;NOS3;CALML6;OXTR;PIK3R6;PPP3CA;ADCY1;GNAO1;ADCY4;RYR1;KCNJ5;MYLK4;CACNA1C;CACNG6;CAMK2G;PRKCA;CACNA1D;ADCY9;JUN;GNAS;KCNJ4;CACNA2D1;CACNG4;JMJD7-PLA2G4B;CACNB1;MEF2C;EEF2;MYL6B;MYLK;ADCY6;MAP2K5;PPP1CB;PLCB4;PLA2G4A;CAMK2B;CACNG8;CACNA2D3;MAP2K2;GNAI1;PLA2G4C;PPP1R12B;GUCY1A2;CACNG7;PRKAA2;NFATC2;FOS;GNAQ;NFATC1;ITPR1;ADCY7;MAPK3;KCNJ2;PTGS2;PLCB1;CACNB4;PRKAB2;CACNA2D2;PRKCG;CAMK1D;NPR1;CACNB3;CAMK2D;ITPR3;ADCY5;NFATC4,CCND1;ACTB;PPP1CA;ACTG1;CALM3;CALM2;PPP1CC;ELK1;NRAS;RAF1;CALM1;ADCY3;RHOA;GNAI3;MAP2K1;ROCK1;MAPK1;PLCB3;MYL6;PPP3R1
Transcriptional misregulation in cancer,0.3990612030964044,0.8673877508530601,0.7922077922077922,0.9216131186523118,186,152,FUS;NSD2;EWSR1;NFKB1;BCL2L1;PRCC;WT1;ETV4;BAX;IL6;TCF3;DOT1L;NFKBIZ;TFE3;NCOR1;GADD45A;MLLT1;HDAC1;CSF2;TAF15;PLAU;DUSP6;ATF1;SIN3A;MET;PER2;MEN1;RELA;BAK1;ETV5;SS18;SMAD1;CDKN1A;CXCL8;HHEX;HDAC2;BMP2K;CDKN2C;JMJD1C;DDB2;CCNT1;BMI1;MYC;DDX5;ZBTB17;BCL2A1;HOXA10;MDM2;PAX5;SLC45A3;HOXA9;IL1R2;REL;LYL1;PML;LMO2;MAX;ASPSCR1;MMP3;CEBPE;GADD45B;CCNA1;FCGR1A;TLX1;CDK9;FLI1;KMT2A;CD40;POLK;PROM1;TMPRSS2;EYA1;NR4A3;WNT16;PBX3;CSF1R;RXRA;FLT3;ITGB7;PTK2;FUT8;KLF3;MYCN;IL2RB;GADD45G;KDM6A;RUNX1T1;HOXA11;UTY;SIX1;RXRB;MEIS1;CCNT2;LDB1;ITGAM;ETV7;FLT1;ZBTB16;GRIA3;TP53;ELK4;MLF1;PAX8;MLLT3;SIX4;ID2;ELANE;AFF1;SPI1;TRAF1;BCL11B;FEV;ZEB1;MITF;NUPR1;RUNX1;ATM;RUNX2;MEF2C;NTRK1;ETV1;FOXO1;SUPT3H;BIRC3;CEBPA;HMGA2;CDK14;PPARG;PLAT;PDGFA;SP1;CD14;ETV6;MAF;MMP9;TGFBR2;DDIT3;JUP;PBX1;ARNT2;IGF1R;IGFBP3;HPGD;TSPAN7;CCND2;CDKN1B;RARA;NGFR;BAIAP3;SPINT1;CEBPB;BCL6,FUS;NSD2;EWSR1;NFKB1;BCL2L1;PRCC;WT1;ETV4;BAX;IL6;TCF3;DOT1L;NFKBIZ;TFE3;NCOR1;GADD45A;MLLT1;HDAC1;CSF2;TAF15;PLAU
Leishmaniasis,-0.4030790879020862,-0.8231191928356293,0.7631578947368421,0.9246607944289774,74,52,IRAK1;NFKB1;JAK1;ELK1;NFKBIB;MYD88;TGFB1;MAPK1;RELA;TGFB2;MAPK14;ITGB2;MARCKSL1;TLR4;IL1A;IL12A;NOS2;PTPN6;CR1;TAB1;FCGR1A;PRKCB;TGFB3;NCF2;IFNGR2;IL10;IL4;ITGB1;CYBB;NFKBIA;TAB2;FCGR2A;MAP3K7;IL1B;ITGAM;NCF1;STAT1;MAPK13;ITGA4;MAPK12;CYBA;TRAF6;JUN;IRAK4;JAK2;FOS;MAPK11;MAPK3;PTGS2;IFNGR1;TLR2;C3,MAPK11;MAPK3;PTGS2;IFNGR1;TLR2;C3
RIG-I-like receptor signaling pathway,0.44457578688400884,0.8490897291066527,0.7058823529411765,0.9271351544247615,70,51,NFKB1;TRIM25;DDX3X;NFKBIB;IRF3;PIN1;TRAF2;TRAF3;IKBKG;CHUK;TBK1;RELA;RIPK1;IKBKE;FADD;CXCL8;OTUD5;MAPK14;MAPK9;MAPK8;SIKE1;DHX58;ATG5;IL12A;DDX58;IKBKB;IFNK;IFNE;NFKBIA;IRF7;IFIH1;MAVS;MAP3K7;NLRX1;TANK;MAPK13;RNF125;ATG12;MAPK12;TRAF6;MAPK10;TKFC;ISG15;AZI2;CASP8;MAPK11;CASP10;TRADD;CYLD;TBKBP1;MAP3K1,NFKB1;TRIM25;DDX3X;NFKBIB;IRF3;PIN1;TRAF2;TRAF3;IKBKG;CHUK;TBK1;RELA;RIPK1;IKBKE;FADD;CXCL8;OTUD5
Pantothenate and CoA biosynthesis,0.5098798593409621,0.8550019921362797,0.7636363636363637,0.9279554584760693,19,19,COASY;BCAT1;PPCDC;PANK2;AASDHPPT;BCAT2;PANK4;DPYS;GADL1;UPB1;PANK3;PPCS;PANK1;VNN3;VNN1;DPYD;ENPP3;VNN2;ENPP1,COASY;BCAT1;PPCDC;PANK2;AASDHPPT
African trypanosomiasis,0.4862949467121338,0.8310195790685679,0.6842105263157895,0.9285893511316303,37,25,THOP1;IL6;MYD88;PLCB3;NPPA;IL12A;HBA1;ICAM1;PLCB2;PRKCB;APOA1;IDO1;IL18;IL10;HPR;IL1B;F2RL1;PRKCA;APOL1;FAS;LAMA4;PLCB4;GNAQ;PLCB1;PRKCG,THOP1;IL6;MYD88;PLCB3
Fluid shear stress and atherosclerosis,0.41737066905968595,0.8347542714132011,0.8048780487804879,0.9289619340809784,139,126,HSP90AA1;ACTB;HSP90AB1;SUMO3;NQO1;NFKB1;ACTG1;AKT1;CALM3;CALM2;TXN;KEAP1;HMOX1;CALM1;GSTO1;GSTP1;CTNNB1;RHOA;PDGFB;CAV1;RAC1;IKBKG;CHUK;RELA;PRKAA1;PIK3CB;SUMO1;ARHGEF2;AKT2;TXN2;PIK3CD;MAP2K7;PIAS4;MAP3K5;NFE2L2;MAPK14;BCL2;MAPK9;MAP2K4;PIK3R3;KLF2;MAPK8;SUMO2;CALML4;CTSL;IL1R2;SRC;IL1A;NOX1;CAV3;HSP90B1;SQSTM1;CDH5;ICAM1;ACVR2A;MAPK7;AKT3;SUMO4;BMPR1A;IKBKB;NCF2;EDN1;RAC2;ACVR1;PTK2;TRPV4;PIK3R2;SDC2;PIK3CA;GSTM5;NOS3;CALML6;GSTM1;MAP3K7;IL1B;MGST3;MGST2;BMPR1B;PRKCZ;NCF1;RAC3;TP53;GSTT2B;BMP4;MAPK13;MGST1;GSTO2;GSTM2;MAPK12;CYBA;GSTT2;MAPK10;JUN;DUSP1;CCL2;NPPC;MEF2A;MEF2C;GSTM3;THBD;TNFRSF1A;IL1R1;MAP2K5;MAP2K6;BMPR2;PECAM1;ACVR2B;PIK3R1;GSTA4;GPC1;CAV2;PRKAA2;FOS;MMP2;SDC4;PLAT;MAPK11;GSTM4;PDGFA;ITGA2B;ITGAV;MMP9;SDC1;ASS1;ITGB3;VEGFA,HSP90AA1;ACTB;HSP90AB1;SUMO3;NQO1;NFKB1;ACTG1;AKT1;CALM3;CALM2;TXN;KEAP1;HMOX1;CALM1;GSTO1;GSTP1;CTNNB1;RHOA;PDGFB
Systemic lupus erythematosus,0.5039352906755804,0.8572440190206667,0.7164179104477612,0.9299397345766593,133,23,SNRPB;SNRPD1;ACTN1;ACTN4;SSB;SNRPD3;RO60;TRIM21;C1QA;C7;FCGR1A;CD40;C8A;GRIN2B;IL10;CD80;FCGR2A;ELANE;C8G;C5;C1R;C1S;C3,SNRPB;SNRPD1;ACTN1;ACTN4;SSB
Herpes simplex virus 1 infection,0.3620341447492614,0.8363958040456856,0.9130434782608695,0.9326389146471579,492,434,ALYREF;SRSF3;OAS3;IRAK1;HCFC1;CYCS;PTPN11;NFKB1;EIF2S1;BCL2L1;SRSF2;PPP1CA;CGAS;SRSF7;AKT1;SRSF1;PPP1CC;JAK1;ZNF714;EIF2B3;SRPK1;BAX;IL6;EIF2AK4;CASP3;IRF3;ZNF778;NXF1;SRSF4;CALR;TRAF2;ZNF107;EIF2B1;MTOR;MYD88;ZNF492;TICAM1;SRSF9;EIF2B2;ZNF101;ZNF90;ZNF551;TRAF3;RHEB;ZNF746;APAF1;EIF4EBP1;IKBKG;TYK2;ZNF850;ITGA5;ZNF195;EIF2B5;ZNF777;EIF2AK1;BID;CHUK;TBK1;ZNF544;RELA;ZNF530;POU2F2;ZNF473;EIF2AK2;ZNF689;PIK3CB;BAK1;ZNF273;ZNF93;ZNF98;ZNF45;PDIA3;ZNF37A;AKT2;IKBKE;ZNF200;ZNF180;PIK3CD;ZNF829;ZNF430;FADD;ZNF43;ZNF680;ZNF331;ZNF480;EIF2B4;ZNF282;ZNF684;ZNF124;ZNF431;ZNF267;ZNF726;ZNF275;ZNF786;CARD9;SRSF8;BCL2;ZNF286B;ZNF878;ZNF813;SP100;ZNF212;ZNF398;ZNF317;ZNF761;ZNF569;ZNF614;PIK3R3;ZNF799;ZNF30;ZNF235;ZNF562;ZFP92;BIRC2;ZNF443;ZNF721;ZSCAN32;ZNF77;TAP2;ZNF675;ZNF304;ZNF205;ZNF557;ZNF730;ZNF79;ZFP69;BAD;ZNF670;ZNF682;ZNF100;ZNF620;ZNF701;ZNF286A;ZNF486;TSC2;CD74;ZNF440;CFP;ZFP30;SRSF6;ZNF26;ZNF468;SRC;ZFP69B;IL12A;IFNAR1;ZNF785;ZNF230;DDX58;ZNF595;ZNF136;DAXX;PML;ZNF709;ZNF564;ZNF708;ZNF347;ZNF527;ZNF782;ZNF85;ZNF718;ZNF860;ZNF584;ZNF74;ZNF99;TAB1;AKT3;ZFP82;ZNF688;ZNF700;ZNF649;HLA-C;POU2F3;ZNF470;ZNF20;ZNF613;ZNF577;ZNF707;ZNF823;IKBKB;HLA-B;SYK;ZNF552;ZNF669;ZNF543;ZNF155;TAP1;ZNF227;ZNF484;TAPBP;ZNF44;ZNF354C;ZNF471;ZNF311;ZNF560;ZNF257;ZNF256;ZNF416;ZNF433;IFNGR2;ZNF140;ZNF549;ZNF254;ZNF674;ZNF334;TNFRSF14;ZNF630;NECTIN1;ZNF223;ZIK1;ZNF736;ZNF222;ZNF268;ZNF135;HLA-E;ZNF814;TLR3;NXF3;ZNF556;ZNF563;ZNF234;HLA-A;PIK3R2;ZNF442;ZNF184;ZNF154;TNFSF14;ZNF316;ZNF845;ZNF567;ZNF566;ZNF439;RBAK;ZNF41;ZNF559-ZNF177;CCL5;NFKBIA;ZNF773;ZNF749;ZNF772;ZNF300;ZNF561;PIK3CA;ZNF10;TAB2;ZNF713;ZNF768;ZNF763;ZNF225;ZNF699;ZNF662;ZNF519;ZNF432;ZNF2;B2M;IRF7;IFIH1;MAVS;ZNF547;ZNF570;ZNF337;ZNF490;ZNF879;ZNF418;BST2;ZNF114;ZFP1;ZNF671;ZNF57;ZNF112;ZNF420;MAP3K7;ZNF350;ZNF221;IRF9;IL1B;ZNF641;ZNF132;ZNF534;ZNF791;ZNF7;ZNF251;POU2F1;ZNF705E;ZNF460;ZNF510;ZNF382;ZNF169;ZNF841;ZNF3;ZNF565;ZNF454;ZNF790;ZNF677;ZNF354B;CASP9;ZNF214;ZNF597;PILRA;TP53;ZNF417;ZNF568;ZNF596;ZNF14;STAT1;ZNF253;IFNAR2;ZNF415;ZNF23;ZNF157;ZNF461;OAS2;ZNF587;ZNF764;ZNF324B;ZNF623;ZNF559;ZNF616;ZNF548;ZNF8;ZNF780A;ZNF506;TSC1;ZNF717;ZNF283;ZFP37;TRAF6;ZNF284;ZNF783;ZNF658;ZNF343;ZNF610;OAS1;C5;ZNF426;ZNF611;ZNF17;FAS;EIF2AK3;ZNF189;ZNF599;ZNF816;ZNF224;ZNF585B;ZNF182;CCL2;ZNF248;ZNF607;ZNF665;ZNF383;ZNF793;ZNF765;IRAK4;ZNF727;ZNF81;ZNF226;ZNF615;ZNF766;ZNF780B;ZNF324;ZNF571;ZNF429;ZNF589;TNFRSF1A;ZNF792;ZNF606;ZNF33A;PPP1CB;BIRC3;ZNF133;ZNF619;ZNF836;ZNF419;ZNF624;RNASEL;JAK2;ZNF181;ZNF211;HCFC2;ZNF621;ZNF600;PIK3R1;ZNF550;ZNF19;ZNF91;ZNF436;SRSF5;ZNF302;ZNF716;ZNF529;ZNF333;ZNF233;ZNF354A;ZNF175;ZNF285;ZNF627;ZNF555;ZNF425;ZNF846;ZNF404;ZNF34;CASP8;ZNF585A;ZNF546;ZNF540;ZNF141;ZNF12;ZNF250;ZNF264;ZNF605;ZNF554;ZNF320;ZNF33B;STAT2;ZNF737;TRADD;ZNF160;ZNF84;ZNF25;ZNF891;ZFP14;IFNGR1;ZNF558;ZNF514;ZNF528;TLR2;ZNF517;TRAF5;SOCS3;ZNF853;ZNF83;ZFP90;C3;ITGB3,ALYREF;SRSF3;OAS3;IRAK1;HCFC1;CYCS;PTPN11;NFKB1;EIF2S1;BCL2L1;SRSF2;PPP1CA;CGAS;SRSF7;AKT1;SRSF1;PPP1CC;JAK1;ZNF714;EIF2B3;SRPK1;BAX;IL6;EIF2AK4;CASP3;IRF3;ZNF778;NXF1;SRSF4;CALR;TRAF2;ZNF107;EIF2B1;MTOR;MYD88;ZNF492;TICAM1;SRSF9;EIF2B2;ZNF101;ZNF90;ZNF551;TRAF3;RHEB;ZNF746;APAF1;EIF4EBP1;IKBKG;TYK2;ZNF850;ITGA5;ZNF195;EIF2B5;ZNF777;EIF2AK1;BID;CHUK;TBK1;ZNF544;RELA;ZNF530;POU2F2;ZNF473;EIF2AK2;ZNF689;PIK3CB
Longevity regulating pathway,0.414140854812487,0.8496600134181416,0.7323943661971831,0.9329844978949283,102,95,HSPA8;NFKB1;AKT1S1;AKT1;BAX;SOD1;NRAS;ADIPOR2;RPS6KB2;ADCY3;MTOR;ATG101;SIRT1;HDAC1;CLPB;RHEB;EIF4EBP1;EIF4E2;RPS6KB1;EIF4EBP2;RELA;PRKAA1;RPTOR;ADIPOR1;CREB3;PIK3CB;APPL1;EHMT1;AKT2;PRKACA;PIK3CD;STK11;PRKAG1;CREB3L2;HDAC2;ULK1;HRAS;ATG13;PIK3R3;PRKAB1;HSPA6;CAMKK2;EIF4E;HSPA1A;CREB1;ATG5;TSC2;HSPA1B;KRAS;FOXA2;HSPA2;EHMT2;KL;AKT3;ATF6B;ADCY2;HSPA1L;PRKAG2;PRKACB;SESN1;CAMK4;PIK3R2;PIK3CA;ATF4;CREB5;ADCY1;ATF2;ADCY4;TP53;CREB3L3;CRYAB;SESN2;CREB3L4;ADCY9;TSC1;CREB3L1;RB1CC1;FOXO1;ADCY6;PIK3R1;PRKAA2;SESN3;PPARG;PPARGC1A;ADCY7;IRS4;IRS2;IGF1R;PRKAB2;FOXO3;INSR;IRS1;CAT;ADCY5;SOD2,HSPA8;NFKB1;AKT1S1;AKT1;BAX;SOD1;NRAS;ADIPOR2;RPS6KB2;ADCY3;MTOR;ATG101;SIRT1;HDAC1;CLPB;RHEB;EIF4EBP1;EIF4E2;RPS6KB1;EIF4EBP2;RELA;PRKAA1;RPTOR;ADIPOR1;CREB3;PIK3CB;APPL1;EHMT1
Steroid biosynthesis,0.4705282606800687,0.802167936015716,0.8032786885245902,0.9339358930366106,19,19,DHCR24;EBP;SQLE;FDFT1;NSDHL;DHCR7;SOAT1;CYP27B1;CYP51A1;CYP24A1;LSS;SC5D;MSMO1;SOAT2;HSD17B7;CEL;CYP2R1;TM7SF2;LIPA,DHCR24;EBP;SQLE;FDFT1;NSDHL;DHCR7
Central carbon metabolism in cancer,0.4398605605685097,0.838126652183226,0.6909090909090909,0.935261881048308,65,61,SLC1A5;SLC7A5;AKT1;PGAM1;NRAS;RAF1;G6PD;PDHA1;MTOR;MAP2K1;PKM;MAPK1;MET;PDHB;PIK3CB;EGFR;AKT2;PIK3CD;PGAM4;MYC;HRAS;SIRT6;TIGAR;PIK3R3;IDH1;ERBB2;KRAS;SCO2;HIF1A;AKT3;SLC2A2;FGFR2;HK1;FLT3;PFKP;PIK3R2;GLS;GCK;PIK3CA;HK3;TP53;PTEN;GLS2;RET;NTRK1;PDGFRA;SIRT3;SLC2A1;FGFR1;MAP2K2;PDGFRB;PIK3R1;HK2;PFKM;MAPK3;SLC16A3;HKDC1;LDHA;PDK1;FGFR3;PFKL,SLC1A5;SLC7A5;AKT1;PGAM1;NRAS;RAF1;G6PD;PDHA1;MTOR;MAP2K1;PKM;MAPK1;MET;PDHB;PIK3CB;EGFR
MAPK signaling pathway,0.35583491705745596,0.8037776539010684,0.8974358974358975,0.9368480668726565,295,279,MAP2K3;HSPA8;DUSP5;MAP3K14;RPS6KA4;IRAK1;SRF;NFKB1;STMN1;DUSP7;MAP4K4;EPHA2;AKT1;GRB2;ELK1;NRAS;CASP3;STK4;RAF1;RRAS2;MAP3K11;GNG12;GNA12;PPP5C;GADD45A;TRAF2;MYD88;FLNA;RELB;PDGFB;MAP2K1;DUSP6;CRK;ARAF;TAOK2;MAPKAPK3;ARRB2;RAC1;TGFB1;RPS6KA1;MAPK1;IKBKG;CDC42;PPP3R1;MET;FGF2;HSPB1;CHUK;RAP1B;RELA;PAK2;CRKL;TGFB2;NFATC3;EGFR;FGF5;MAP4K2;NFKB2;AKT2;PRKACA;MAP2K7;MAP3K5;ECSIT;MAP3K3;MAPKAPK2;CDC25B;PPP3CB;MAP3K4;MAPK14;MAPK9;MYC;HRAS;MAP2K4;EREG;MAPK8;HSPA6;PGF;RPS6KA3;VEGFC;NGF;RAP1A;MAP4K3;HSPA1A;ERBB2;FGF22;MAP3K20;FLT4;HSPA1B;MAPKAPK5;IL1A;PLA2G4B;STK3;CACNA1B;FGF1;KRAS;MAP3K6;MKNK1;HSPA2;DAXX;DUSP10;FGF8;MAX;PLA2G4D;RAPGEF2;MAPK7;TAB1;AKT3;CACNA1S;CACNA2D4;CACNG2;FGFR2;CACNA1E;FGF18;GADD45B;NLK;IKBKB;MAP3K13;PRKCB;RPS6KA5;IGF2;TGFB3;DUSP2;FGF19;CACNG5;FGF10;PLA2G4F;PTPN5;RASGRF1;HSPA1L;DUSP8;RASGRP4;ANGPT4;CSF1R;NF1;FLT3;PLA2G4E;HGF;FGF21;RAC2;CACNB2;NTF3;CACNA1A;PRKACB;RASGRF2;PPP3CC;MAPK8IP2;CACNG1;TAOK3;SOS1;GADD45G;CACNA1F;ANGPT2;AREG;TAB2;MAP4K1;TEK;SOS2;RASA1;LAMTOR3;KITLG;FGF20;ATF4;VEGFD;PAK1;TAOK1;PTPN7;MAP3K7;FGF7;PPM1B;IL1B;PPP3CA;RASGRP3;ATF2;FLT1;BDNF;FLT3LG;MAP3K2;ANGPT1;PTPRR;RAC3;CACNA1C;FGF17;TP53;CACNG6;ELK4;PDGFD;MAP3K8;DUSP4;MAPK13;RPS6KA2;PRKCA;RASA2;MKNK2;CACNA1D;MAPK12;EFNA5;NR4A1;TRAF6;MAPT;MAPK10;MECOM;CACNA1I;FAS;JUN;FGF9;DUSP1;CACNA2D1;CACNG4;MAP3K12;JMJD7-PLA2G4B;IRAK4;MAPK8IP1;CACNB1;BRAF;MEF2C;CACNA1H;NTRK1;TNFRSF1A;DUSP9;FLNC;PDGFRA;IL1R1;MAP2K5;PDGFC;RASGRP1;CACNA1G;PLA2G4A;MAP2K6;FGFR1;CACNG8;CACNA2D3;MAP2K2;FGFR4;RPS6KA6;PDGFRB;PLA2G4C;PPM1A;CACNG7;FOS;NTF4;NFATC1;MAPK11;RRAS;FLNB;MAPK3;PDGFA;CD14;ARRB1;EFNA4;TGFBR2;DDIT3;DUSP3;TRADD;CACNB4;CSF1;EFNA2;VEGFB;NTRK2;IL1RAP;IGF1R;ERBB4;DUSP16;TGFBR1;CACNA2D2;INSR;PRKCG;MAPK8IP3;EFNA3;MAP3K1;FGFR3;NGFR;CACNB3;MRAS;ERBB3;JUND;RASGRP2;TGFA;EFNA1;VEGFA,MAP2K3;HSPA8;DUSP5;MAP3K14;RPS6KA4;IRAK1;SRF;NFKB1;STMN1;DUSP7;MAP4K4;EPHA2;AKT1;GRB2;ELK1;NRAS;CASP3;STK4;RAF1;RRAS2;MAP3K11;GNG12;GNA12;PPP5C;GADD45A;TRAF2;MYD88;FLNA;RELB;PDGFB;MAP2K1;DUSP6;CRK;ARAF;TAOK2;MAPKAPK3;ARRB2;RAC1;TGFB1;RPS6KA1;MAPK1;IKBKG;CDC42;PPP3R1;MET;FGF2;HSPB1;CHUK;RAP1B;RELA;PAK2;CRKL;TGFB2
Maturity onset diabetes of the young,-0.4687954150241874,-0.8080510077540242,0.675,0.9392417824319033,26,18,MNX1;PAX6;HHEX;FOXA2;HNF1A;ONECUT1;SLC2A2;HNF1B;HNF4A;PAX4;PKLR;GCK;BHLHA15;FOXA3;HNF4G;MAFA;NR5A2;HES1,MAFA;NR5A2;HES1
"Valine, leucine and isoleucine degradation",0.43234313017988524,0.8057262163241382,0.7272727272727273,0.9398001335009771,48,46,ACAT2;ALDH1B1;OXCT1;ALDH9A1;HSD17B10;BCAT1;DLD;MCCC2;ECHS1;ACAA1;ACAA2;ACAT1;HIBCH;ACADM;HMGCS1;IVD;BCAT2;HADHA;ACAD8;PCCB;AOX1;AACS;HADHB;BCKDHA;AGXT2;ALDH7A1;ALDH3A2;MMUT;OXCT2;ACADSB;HADH;PCCA;MCEE;IL4I1;MCCC1;EHHADH;DBT;ACADS;ALDH2;ACSF3;AUH;HIBADH;BCKDHB;ABAT;ALDH6A1;HMGCL,ACAT2;ALDH1B1;OXCT1;ALDH9A1;HSD17B10;BCAT1;DLD;MCCC2;ECHS1;ACAA1;ACAA2;ACAT1;HIBCH
Chemokine signaling pathway,0.40007316365864803,0.8221589535650778,0.875,0.9410176933039637,190,151,CXCL1;PXN;NFKB1;GRK6;CXCL2;AKT1;GRB2;GSK3A;GNG11;NFKBIB;NRAS;RAF1;ADCY3;GNG12;GNG5;BCAR1;RHOA;GNAI3;GNB1;SHC1;MAP2K1;CRK;GRK2;ARRB2;RAC1;ROCK1;GNB2;MAPK1;IKBKG;CDC42;PLCB3;CHUK;PRKCD;RAP1B;RELA;CRKL;PIK3CB;GNB4;AKT2;PRKACA;GRK3;PIK3CD;ROCK2;CXCL8;CXCL3;GNB3;GNB5;HRAS;PIK3R3;VAV2;GNAI2;STAT5B;RAP1A;BAD;CXCR6;SRC;KRAS;LYN;PREX1;GNG13;STAT3;GNGT1;GNG10;AKT3;CCR4;PLCB2;GNG2;CCL19;ITK;CCR8;CXCR5;CCL26;WASL;IKBKB;CX3CR1;GSK3B;CCR7;GNG3;PARD3;PRKCB;GRK7;CXCL6;ADCY2;PPBP;GNGT2;CCR6;CCL13;CCL22;SHC4;VAV1;RAC2;ELMO1;PTK2;PIK3R5;PRKACB;PIK3R2;GNG8;CCL21;SOS1;HCK;CCL5;NFKBIA;PIK3CA;GNG7;CCL17;CXCR3;WAS;SOS2;PAK1;PIK3R6;CCR9;CCR10;CXCL5;ADCY1;ADCY4;DOCK2;PRKCZ;NCF1;RAC3;STAT1;ADCY9;TIAM1;SHC3;CCL2;CXCL12;BRAF;ADCY6;PLCB4;JAK2;GNAI1;GRK4;PIK3R1;ADCY7;MAPK3;CX3CL1;ARRB1;GRK5;GNG4;STAT2;PTK2B;PLCB1;CXCL16;FOXO3;JAK3;CCL28;CXCR4;CCL20;RASGRP2;ADCY5;SHC2;VAV3,CXCL1;PXN;NFKB1;GRK6;CXCL2;AKT1;GRB2;GSK3A;GNG11;NFKBIB;NRAS;RAF1;ADCY3;GNG12;GNG5;BCAR1;RHOA;GNAI3;GNB1;SHC1;MAP2K1;CRK;GRK2;ARRB2;RAC1;ROCK1;GNB2;MAPK1;IKBKG;CDC42;PLCB3;CHUK;PRKCD;RAP1B;RELA;CRKL;PIK3CB;GNB4
beta-Alanine metabolism,0.47459701875431565,0.8076789989788395,0.75,0.9429092048044327,31,30,SRM;ALDH1B1;ALDH9A1;ECHS1;SMS;HIBCH;ACADM;ALDH1A3;CNDP2;AOC2;HADHA;ALDH3A1;CNDP1;DPYS;GADL1;UPB1;AOC3;SMOX;ALDH3B2;ALDH7A1;ALDH3A2;DPYD;EHHADH;ALDH2;CARNS1;ALDH3B1;MLYCD;ABAT;GAD1;ALDH6A1,SRM;ALDH1B1;ALDH9A1;ECHS1;SMS
Thyroid hormone signaling pathway,0.384550763540447,0.8134182175137695,0.8666666666666667,0.9434211094270311,116,110,CCND1;ACTB;ATP2A2;ACTG1;AKT1;SLC9A1;MED1;NRAS;MED24;RAF1;CREBBP;NCOR1;CTNNB1;MTOR;HDAC1;EP300;ATP1B3;MAP2K1;RHEB;MAPK1;PLCB3;MED27;SIN3A;MED17;MED14;PIK3CB;MED30;AKT2;PRKACA;NOTCH2;PIK3CD;MED16;HDAC2;HDAC3;MYC;HRAS;PIK3R3;NOTCH1;MDM2;KAT2A;MED12L;SLC16A2;BAD;TBC1D4;TSC2;PDPK1;SRC;MED12;MED4;KRAS;RCAN1;HIF1A;ATP1A2;AKT3;PLCB2;DIO2;GSK3B;PRKCB;MYH6;PLN;DIO3;DIO1;ATP1A4;MED13;RXRA;PFKP;PRKACB;ESR1;PIK3R2;PIK3CA;PFKFB2;PLCD4;RXRB;GATA4;PLCG1;SLC16A10;CASP9;TP53;STAT1;BMP4;PRKCA;KAT2B;ATP1A1;PLCG2;ATP1A3;NCOA1;THRB;WNT4;PLCE1;MED13L;NCOA2;FOXO1;RCAN2;PLCB4;SLC2A1;ATP1B2;MAP2K2;PIK3R1;THRA;NCOA3;MAPK3;ITGAV;PLCD3;PLCB1;PRKCG;PLCD1;FXYD2;NOTCH3;ITGB3;ATP1B1,CCND1;ACTB;ATP2A2;ACTG1;AKT1;SLC9A1;MED1;NRAS;MED24;RAF1;CREBBP;NCOR1;CTNNB1;MTOR;HDAC1;EP300;ATP1B3;MAP2K1
