Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Parkinson disease,0.7184387513497393,1.805328985016224,0.0,0.015555024304725478,142,122,ATP5F1B;UCHL1;ATP5MC3;COX8A;UQCRQ;ATP5MC1;NDUFC1;CYCS;COX7A2;NDUFB4;UQCR10;PARK7;SLC25A5;NDUFB2;COX6C;ATP5F1C;NDUFS8;SDHB;NDUFS2;ATP5PF;NDUFB3;UBE2L3;NDUFB6;NDUFA12;NDUFS5;COX6B1;NDUFA8;UQCRFS1;NDUFA2;ATP5PB;NDUFC2;UQCRC1;ATP5MC2;NDUFB10;NDUFAB1;NDUFB7;ATP5F1A;NDUFS6;COX7B;ATP5PD;NDUFS4;VDAC1;UQCRC2;PPIF;ATP5F1E;COX4I1;UBA1;SDHC;NDUFS1;NDUFS3;NDUFV3;GNAI2;NDUFA4;SLC25A4;NDUFS7;SDHD;NDUFB9;UBE2J2;VDAC3;UQCRB;UBE2J1;NDUFA1;PINK1;UQCRH;NDUFA10;COX5A;UBB;NDUFA11;COX6A1;GNAI1;UQCR11;UQCRHL;COX5B;GNAI3;CYC1;NDUFV1;NDUFB1;VDAC2;APAF1;COX7A2L;COX7C;NDUFA9;NDUFB8;SDHA;ATP5PO;PRKACB;DRD1;PRKACA;UBE2G1;SLC25A6;TH;HTRA2;NDUFB11;NDUFB5;CASP9;NDUFV2;SLC25A31;SLC18A1;NDUFA13;NDUFA3;SLC18A2;CASP3;DRD2;NDUFA7;NDUFC2-KCTD14;GNAL;COX7A1;COX4I2;NDUFA5;UBE2G2;ADCY5;PRKN;ATP5F1D;UBA7;GPR37;SNCA;COX6B2;ADORA2A;SNCAIP;LRRK2;UBE2L6;NDUFA4L2,ATP5F1B;UCHL1;ATP5MC3;COX8A;UQCRQ;ATP5MC1;NDUFC1;CYCS;COX7A2;NDUFB4;UQCR10;PARK7;SLC25A5;NDUFB2;COX6C;ATP5F1C;NDUFS8;SDHB;NDUFS2;ATP5PF;NDUFB3;UBE2L3;NDUFB6;NDUFA12;NDUFS5;COX6B1;NDUFA8;UQCRFS1;NDUFA2;ATP5PB;NDUFC2;UQCRC1;ATP5MC2;NDUFB10;NDUFAB1;NDUFB7;ATP5F1A;NDUFS6;COX7B;ATP5PD;NDUFS4;VDAC1;UQCRC2;PPIF;ATP5F1E;COX4I1;UBA1;SDHC;NDUFS1;NDUFS3;NDUFV3;GNAI2;NDUFA4;SLC25A4;NDUFS7;SDHD;NDUFB9;UBE2J2;VDAC3;UQCRB;UBE2J1;NDUFA1;PINK1;UQCRH;NDUFA10;COX5A;UBB;NDUFA11;COX6A1;GNAI1;UQCR11;UQCRHL
Spliceosome,0.776911705923871,1.832990808653912,0.0,0.017013307833293488,134,132,ALYREF;HSPA2;HNRNPM;SNRPC;SRSF3;LSM4;HSPA8;HNRNPC;SNRPB;SNRPA;LSM7;EIF4A3;PPIL1;LSM3;HNRNPK;SNRPF;SRSF7;SNRPD1;EFTUD2;SNU13;SF3B5;SNRNP40;U2AF2;SNRPB2;SNRPG;DDX5;NCBP2;TXNL4A;THOC3;HNRNPA1;SF3B2;SF3B4;TRA2A;ZMAT2;SF3B6;CCDC12;USP39;MAGOH;HNRNPU;PRPF19;DHX38;SNRPD2;PUF60;SRSF8;NCBP1;TRA2B;SF3B3;DDX46;SRSF2;CWC15;BUD31;PRPF38A;PHF5A;LSM6;SNRNP27;BCAS2;DHX15;PRPF18;PCBP1;SNRPE;LSM5;RBM22;PLRG1;SF3A3;PRPF8;PPIE;DDX23;SRSF1;SRSF9;SNW1;HNRNPA3;PRPF3;RP9;PPIH;RBM8A;SART1;RBM17;HNRNPA1L2;PRPF6;CTNNBL1;SMNDC1;PRPF4;CRNKL1;SRSF10;SRSF4;HSPA1A;CDC5L;PRPF38B;LSM2;DHX16;HSPA1B;PQBP1;U2AF1;ISY1;ACIN1;RNU6-1;RBMX;DHX8;TCERG1;SNRPD3;CHERP;DDX39B;PRPF40A;XAB2;SF3A1;MAGOHB;AQR;SYF2;WBP11;RBMXL3;CDC40;SNRNP200;SLU7;U2AF1L5;U2AF1L4;RBMXL2;SNRPA1;SNRNP70;THOC2;RBMXL1;SRSF6;PRPF31;LSM8;PRPF40B;SRSF5;HSPA6;THOC1;RBM25;U2SURP;SF3B1;DDX42;SF3A2,ALYREF;HSPA2;HNRNPM;SNRPC;SRSF3;LSM4;HSPA8;HNRNPC;SNRPB;SNRPA;LSM7;EIF4A3;PPIL1;LSM3;HNRNPK;SNRPF;SRSF7;SNRPD1;EFTUD2;SNU13;SF3B5;SNRNP40;U2AF2;SNRPB2;SNRPG;DDX5;NCBP2;TXNL4A;THOC3;HNRNPA1;SF3B2;SF3B4;TRA2A;ZMAT2;SF3B6;CCDC12;USP39;MAGOH;HNRNPU;PRPF19;DHX38;SNRPD2;PUF60;SRSF8;NCBP1;TRA2B;SF3B3;DDX46;SRSF2;CWC15;BUD31;PRPF38A;PHF5A;LSM6;SNRNP27;BCAS2;DHX15;PRPF18;PCBP1;SNRPE;LSM5;RBM22;PLRG1;SF3A3;PRPF8;PPIE
Kaposi sarcoma-associated herpesvirus infection,-0.779847255787388,-1.752577547924922,0.0,0.020426885205797808,186,163,CTNNB1;GABARAPL1;BAX;CALM1;CYCS;CDKN1A;GNB1;GNG5;FGF2;GNG11;CALM3;GNB2;CALM2;PPP3CA;LYN;IKBKG;TP53;BAK1;AKT1;PIK3R1;RAF1;ATG3;PREX1;MAP2K4;GNG12;RCAN1;NRAS;BECN1;E2F1;CHUK;MAPK12;PLCG1;MAPK1;FADD;UBB;GNB4;GABARAPL2;RAC1;GNG2;PIK3CB;BID;TRADD;MTOR;PPP3R1;IRF3;CCND1;IKBKE;ITPR2;MAPK9;GNG10;MAPKAPK2;PIK3R3;GNB5;TYK2;MAPK3;SRC;MAPK14;MAPK8;MICB;IKBKB;KRAS;AKT2;HRAS;IFNA21;ANGPT2;GNGT2;MAPK13;E2F3;RB1;CDK4;CASP9;CD200R1;BECN2;TNFRSF1A;GNB3;CASP3;CREBBP;MAP2K2;MICA;IFNB1;CASP8;IFNAR2;JAK1;PIK3R2;PIK3R6;CCR1;IFNA1;HLA-F;HIF1A;GNG13;MAPK11;GNG3;PPP3CB;EP300;NFATC3;CREB1;PIK3CG;CALML4;GNG8;AKT3;MAP2K1;TRAF2;PIK3CA;GSK3B;HLA-C;MAPK10;PIK3R5;ITPR1;GNGT1;GNG7;TLR3;PLCG2;TRAF3;E2F2;TICAM1;CDK6;GABARAP;STAT3;FAS;CLEC2B;TBK1;PIK3C3;GNG4;FOS;HLA-E;CALML6;JAK2;MYC;ITPR3;NFATC1;IRF7;PPP3CC;MAP2K6;IRF9;IFNGR1;MAP2K7;HLA-B;RELA;ZFP36;HCK;PIK3CD;NFKB1;HLA-A;IL6ST;JUN;NFKBIA;ATG14;IFNAR1;CSF2;STAT2;EIF2AK2;ICAM1;NFATC2;CXCL3;NFATC4;STAT1;PTGS2;VEGFA;IL6;CXCL2;CXCL8;CXCL1;C3,HLA-A;IL6ST;JUN;NFKBIA;ATG14;IFNAR1;CSF2;STAT2;EIF2AK2;ICAM1;NFATC2;CXCL3;NFATC4;STAT1;PTGS2;VEGFA;IL6;CXCL2;CXCL8;CXCL1;C3
Ribosome biogenesis in eukaryotes,0.774607284781741,1.833399984247401,0.0,0.022684410444391317,101,82,NOL6;RAN;POP5;NHP2;NOP10;EMG1;GTPBP4;RRP7A;IMP4;POP1;SNU13;DKC1;EIF6;GNL3;REXO2;RPP40;GAR1;GNL3L;WDR43;NAT10;NOP56;UTP18;TBL3;NOP58;LSG1;POP4;FBL;POP7;WDR3;SBDS;RIOK1;UTP4;FCF1;DROSHA;RCL1;NMD3;GNL2;NXT1;PWP2;RIOK2;RPP30;XPO1;BMS1;HEATR1;REXO1;RPP38;UTP14A;UTP6;MPHOSPH10;IMP3;WDR36;RPP25L;UTP15;REXO5;WDR75;RPP25;RNA5S9;SNORD3C;AK6;XRN2;NXT2;SPATA5;SNORD3B-2;CSNK2A3;RNA5S14;RNA5S5;RBM28;CSNK2B;MDN1;NOB1;RNA5S7;NVL;RNA5S6;SNORD3A;NXF5;TCOF1;CSNK2A2;NXF3;CSNK2A1;XRN1;NXF1;EFL1,NOL6;RAN;POP5;NHP2;NOP10;EMG1;GTPBP4;RRP7A;IMP4;POP1;SNU13;DKC1;EIF6;GNL3;REXO2;RPP40;GAR1;GNL3L;WDR43;NAT10;NOP56;UTP18;TBL3;NOP58;LSG1;POP4;FBL;POP7;WDR3;SBDS;RIOK1;UTP4;FCF1;DROSHA;RCL1;NMD3;GNL2;NXT1;PWP2;RIOK2;RPP30;XPO1;BMS1;HEATR1;REXO1;RPP38;UTP14A;UTP6;MPHOSPH10;IMP3;WDR36;RPP25L
Rheumatoid arthritis,-0.8590748524137966,-1.7541069584218234,0.0,0.022980245856522533,91,61,FLT1;ATP6V0E1;ATP6V1B2;TGFB2;ATP6V1D;CSF1;TLR4;ATP6V1E1;ATP6V1H;ATP6V1A;ATP6V0D1;ATP6V0B;ATP6V1F;IL11;TCIRG1;ATP6V0C;ATP6V1G1;TNFSF13;ATP6V0A2;ATP6AP1;ITGAL;TEK;CXCL12;IL18;HLA-DPA1;ANGPT1;ATP6V0A4;ATP6V0E2;ATP6V1B1;TGFB1;ATP6V1C2;CTLA4;ITGB2;HLA-DPB1;ACP5;ATP6V1E2;IL15;ATP6V1C1;FOS;TGFB3;IL23A;TNFRSF11A;TNFSF13B;MMP3;CTSL;ATP6V0A1;JUN;TLR2;IL1A;CSF2;ICAM1;CCL2;CXCL5;VEGFA;IL1B;IL6;CTSK;CXCL8;CXCL1;CXCL6;MMP1,JUN;TLR2;IL1A;CSF2;ICAM1;CCL2;CXCL5;VEGFA;IL1B;IL6;CTSK;CXCL8;CXCL1;CXCL6;MMP1
Systemic lupus erythematosus,-0.8605381871136567,-1.716293845270619,0.045454545454545456,0.034354306937023585,133,23,SSB;ACTN4;ACTN1;SNRPB;SNRPD1;RO60;SNRPD3;GRIN2A;HLA-DPA1;FCGR3B;GRIN2B;C8G;C4B;TRIM21;HLA-DPB1;ELANE;C9;FCGR2A;C5;CD40;C1R;C1S;C3,C1R;C1S;C3
Staphylococcus aureus infection,-0.9496751736181359,-1.6992143120651666,0.0,0.03540660102338287,68,28,KRT10;SELPLG;ITGAL;HLA-DPA1;PTAFR;FCGR2C;FCGR3B;FPR3;C5AR1;FPR1;C3AR1;C4B;CFB;CFI;CAMP;ITGB2;HLA-DPB1;CFD;ITGAM;MASP2;FCGR2A;C5;CFH;MASP1;ICAM1;C1R;C1S;C3,CFH;MASP1;ICAM1;C1R;C1S;C3
Bladder cancer,-0.8828758630787097,-1.7002083392957108,0.0,0.035747049110146166,41,41,CDKN1A;DAPK3;FGFR3;TP53;RAF1;NRAS;E2F1;ERBB2;EGF;RASSF1;MAPK1;THBS1;HBEGF;CCND1;MAPK3;SRC;KRAS;ARAF;HRAS;UPK3A;CDH1;E2F3;RB1;CDK4;MAP2K2;DAPK1;MAP2K1;E2F2;MYC;CDKN2A;BRAF;MDM2;RPS6KA5;MMP9;EGFR;DAPK2;TYMP;VEGFA;MMP2;CXCL8;MMP1,MMP9;EGFR;DAPK2;TYMP;VEGFA;MMP2;CXCL8;MMP1
TNF signaling pathway,-0.803186893153399,-1.7201181925418052,0.0,0.035747049110146166,110,105,MAP2K3;MAP3K14;CSF1;PGAM5;IKBKG;AKT1;PIK3R1;DNM1L;CREB3;RPS6KA4;MAP2K4;VEGFC;CHUK;BIRC2;MAPK12;MAPK1;FADD;PIK3CB;TRADD;TAB1;MLKL;SOCS3;CREB3L2;BAG4;MAPK9;RIPK1;PIK3R3;MAP3K7;MAPK3;MAPK14;MAPK8;IKBKB;AKT2;MAPK13;TNFRSF1A;ITCH;CASP3;ATF6B;IFNB1;CREB3L3;CASP8;CREB3L4;PIK3R2;MAPK11;JAG1;CREB1;TAB2;AKT3;MAP2K1;TRAF2;MAP3K5;PIK3CA;RIPK3;MAPK10;IL15;ATF4;TRAF3;FAS;ATF2;FOS;DAB2IP;CASP7;MAP2K6;EDN1;CREB3L1;CASP10;MAP3K8;MAP2K7;RELA;PIK3CD;CXCL10;TRAF5;MMP3;RPS6KA5;TAB3;NOD2;TRAF1;NFKB1;CX3CL1;IL18R1;MMP9;JUNB;LIF;JUN;NFKBIA;TNFRSF1B;IRF1;VCAM1;CSF2;CEBPB;ICAM1;BCL3;CFLAR;CCL2;CREB5;MMP14;CXCL3;CXCL5;PTGS2;IL1B;IL6;CXCL2;BIRC3;TNFAIP3;CXCL1,PIK3CD;CXCL10;TRAF5;MMP3;RPS6KA5;TAB3;NOD2;TRAF1;NFKB1;CX3CL1;IL18R1;MMP9;JUNB;LIF;JUN;NFKBIA;TNFRSF1B;IRF1;VCAM1;CSF2;CEBPB;ICAM1;BCL3;CFLAR;CCL2;CREB5;MMP14;CXCL3;CXCL5;PTGS2;IL1B;IL6;CXCL2;BIRC3;TNFAIP3;CXCL1
ECM-receptor interaction,-0.847141886091391,-1.7008847268914848,0.0,0.03771117268762672,82,76,ITGA6;SDC1;ITGA4;ITGB5;COL9A2;DAG1;THBS1;RELN;VTN;ITGA2;COL4A6;ITGA10;ITGB7;TNN;LAMA1;THBS4;ITGA3;GP9;GP5;HMMR;LAMB4;ITGA8;COL2A1;COL9A3;COL9A1;SV2B;COL6A6;CD44;CD36;ITGB6;ITGA1;ITGA9;LAMA3;ITGB1;SV2A;SPP1;VWF;CHAD;GP1BA;TNXB;ITGA2B;COL4A3;LAMC2;THBS3;SDC4;ITGB4;ITGA7;ITGB3;ITGAV;CD47;LAMA5;LAMA2;COL4A4;HSPG2;LAMC1;AGRN;LAMC3;ITGA11;FN1;LAMB2;COL4A5;LAMB1;LAMA4;COL4A1;ITGB8;ITGA5;COL4A2;LAMB3;COMP;COL1A2;COL6A3;COL1A1;THBS2;TNC;COL6A2;COL6A1,ITGA7;ITGB3;ITGAV;CD47;LAMA5;LAMA2;COL4A4;HSPG2;LAMC1;AGRN;LAMC3;ITGA11;FN1;LAMB2;COL4A5;LAMB1;LAMA4;COL4A1;ITGB8;ITGA5;COL4A2;LAMB3;COMP;COL1A2;COL6A3;COL1A1;THBS2;TNC;COL6A2;COL6A1
Relaxin signaling pathway,-0.7719887762162947,-1.7061407741366192,0.0,0.038300409760870895,130,125,PRKCA;SMAD3;GNB1;GNG5;PLCB4;PLCB3;GRB2;GNG11;GNB2;ADCY3;AKT1;PIK3R1;RAF1;CREB3;MAP2K4;VEGFC;GNAI2;GNG12;NRAS;SHC1;MAPK12;MAPK1;PLCB2;ADCY7;GNB4;GNG2;GNAI1;PIK3CB;SHC4;GNAI3;CREB3L2;PLCB1;MAPK9;COL4A6;PRKACB;PRKACA;GNG10;PIK3R3;GNB5;SOS2;MAPK3;SRC;MAPK14;MAPK8;NOS3;KRAS;AKT2;HRAS;GNGT2;MAPK13;ACTA2;GNB3;ATF6B;SMAD2;MAP2K2;NOS1;CREB3L3;ADCY9;TGFB1;CREB3L4;PIK3R2;RLN2;RXFP2;MMP13;GNG13;GNA15;MAPK11;GNG3;RLN1;CREB1;VEGFD;GNG8;AKT3;MAP2K1;ADCY2;PIK3CA;ADCY5;MAPK10;RXFP4;GNGT1;ARRB2;GNG7;EDNRB;NOS2;ATF4;INSL3;COL4A3;PRKCZ;ATF2;ADCY1;GNG4;FOS;SOS1;GNAS;ARRB1;ADCY6;EDN1;CREB3L1;MAP2K7;RELA;PIK3CD;TGFBR2;COL4A4;NFKB1;TGFBR1;COL4A5;MMP9;ADCY4;COL4A1;JUN;NFKBIA;COL4A2;EGFR;RXFP1;SHC2;VEGFB;COL1A2;GNAO1;CREB5;SHC3;COL1A1;VEGFA;MMP2;COL3A1;MMP1,TGFBR1;COL4A5;MMP9;ADCY4;COL4A1;JUN;NFKBIA;COL4A2;EGFR;RXFP1;SHC2;VEGFB;COL1A2;GNAO1;CREB5;SHC3;COL1A1;VEGFA;MMP2;COL3A1;MMP1
Legionellosis,-0.8361073608413682,-1.6664730837516981,0.0,0.04926484079045355,55,51,HSPA2;HSPA8;VCP;HSPD1;RAB1A;CYCS;TLR4;PYCARD;ARF1;MYD88;RAB1B;SAR1B;SEC22B;SAR1A;HBS1L;IL12A;APAF1;HSF1;CD14;BCL2L13;HSPA1A;HSPA1B;IL18;IL12B;CASP9;CASP3;CASP8;EEF1G;ITGB2;NAIP;EEF1A1;NLRC4;TLR5;HSPA6;ITGAM;CLK1;CASP7;CASP1;RELA;NFKB1;NFKBIA;TLR2;BNIP3;CXCL3;NFKB2;IL1B;IL6;CXCL2;CXCL8;CXCL1;C3,NFKBIA;TLR2;BNIP3;CXCL3;NFKB2;IL1B;IL6;CXCL2;CXCL8;CXCL1;C3
Chemokine signaling pathway,-0.7407222882893623,-1.6667704849707758,0.0,0.051705553177175706,190,157,RAC2;PTK2B;GNB1;GNG5;BCAR1;PLCB4;CDC42;PLCB3;GRB2;GNG11;GNB2;LYN;ROCK2;IKBKG;ADCY3;PRKCD;AKT1;PIK3R1;ROCK1;RAF1;PREX1;RHOA;GNAI2;GNG12;NRAS;GRK6;SHC1;NFKBIB;CHUK;RAP1A;MAPK1;DOCK2;PLCB2;ADCY7;GNB4;RAC1;GNG2;GNAI1;PIK3CB;SHC4;CCL26;GNAI3;RAP1B;GSK3A;PLCB1;GRK2;CXCR6;PRKACB;PRKACA;GNG10;PXN;PIK3R3;GNB5;SOS2;RAC3;MAPK3;SRC;PAK1;CXCL12;IKBKB;CRK;GRK7;KRAS;PTK2;AKT2;HRAS;BAD;GNGT2;CCL25;CCL13;CXCL14;NCF1;VAV1;GNB3;WASL;GRK3;PF4;ADCY9;PIK3R2;TIAM1;PIK3R6;CCL21;CXCR3;CCR1;CCR2;CX3CR1;CCL1;STAT5B;GNG13;VAV2;GNG3;PRKCB;CCL19;CCL24;GRK1;PIK3CG;WAS;CCR9;GNG8;AKT3;MAP2K1;ADCY2;GRK4;PIK3CA;ADCY5;GSK3B;PIK3R5;GNGT1;ARRB2;GNG7;PF4V1;PARD3;CCR7;PRKCZ;STAT3;CXCR4;ADCY1;RASGRP2;GNG4;ELMO1;SOS1;CRKL;JAK2;BRAF;ARRB1;ADCY6;FGR;CCR10;CXCL11;RELA;CCL11;HCK;PIK3CD;CCL28;CXCL10;JAK3;FOXO3;NFKB1;CX3CL1;CXCL16;CCL8;ADCY4;NFKBIA;GRK5;VAV3;SHC2;STAT2;CCL7;CCL2;CXCL3;SHC3;CXCL5;STAT1;CXCL2;CXCL8;CXCL1;CXCL6,CXCL11;RELA;CCL11;HCK;PIK3CD;CCL28;CXCL10;JAK3;FOXO3;NFKB1;CX3CL1;CXCL16;CCL8;ADCY4;NFKBIA;GRK5;VAV3;SHC2;STAT2;CCL7;CCL2;CXCL3;SHC3;CXCL5;STAT1;CXCL2;CXCL8;CXCL1;CXCL6
RIG-I-like receptor signaling pathway,-0.7953446431791353,-1.6440024579762746,0.0,0.05338844996969882,70,55,PIN1;IKBKG;DDX3X;NFKBIB;CHUK;MAPK12;FADD;TRADD;IL12A;IRF3;IKBKE;MAPK9;RIPK1;ATG5;MAP3K7;TANK;MAPK14;MAPK8;IKBKB;IL12B;IFNA21;MAPK13;MAP3K1;TBKBP1;ATG12;OTUD5;IFNB1;CASP8;TRAF6;MAVS;NLRX1;IFNA1;MAPK11;TRAF2;RNF125;SIKE1;MAPK10;TRAF3;TBK1;IFNE;TKFC;IRF7;CASP10;RELA;CXCL10;CYLD;AZI2;NFKB1;DDX58;TRIM25;NFKBIA;DHX58;ISG15;IFIH1;CXCL8,CXCL10;CYLD;AZI2;NFKB1;DDX58;TRIM25;NFKBIA;DHX58;ISG15;IFIH1;CXCL8
Toll-like receptor signaling pathway,-0.7546009679697555,-1.6464661829545344,0.0,0.05398533947246564,104,79,MAP2K3;TLR4;MYD88;IKBKG;AKT1;PIK3R1;IRAK1;MAP2K4;CHUK;MAPK12;MAPK1;FADD;RAC1;PIK3CB;TOLLIP;TAB1;IRAK4;IL12A;IRF3;IKBKE;MAPK9;CD14;RIPK1;PIK3R3;MAP3K7;MAPK3;MAPK14;MAPK8;IKBKB;AKT2;IL12B;IFNA21;MAPK13;TICAM2;TIRAP;MAP2K2;IFNB1;CASP8;TRAF6;IFNAR2;PIK3R2;IFNA1;LBP;MAPK11;TLR1;TAB2;AKT3;MAP2K1;SPP1;LY96;PIK3CA;MAPK10;TLR6;TLR5;TLR3;TRAF3;TICAM1;TBK1;FOS;IRF5;IRF7;CD40;MAP2K6;MAP3K8;MAP2K7;CXCL11;RELA;PIK3CD;CXCL10;NFKB1;JUN;NFKBIA;TLR2;IFNAR1;STAT1;IL1B;IL6;CTSK;CXCL8,JUN;NFKBIA;TLR2;IFNAR1;STAT1;IL1B;IL6;CTSK;CXCL8
Primary bile acid biosynthesis,-0.905047384791113,-1.6384320410509186,0.05,0.05550784023314622,17,15,SCP2;AMACR;HSD17B4;ACOT8;CYP8B1;CYP46A1;ACOX2;AKR1D1;SLC27A5;CYP7A1;CYP39A1;CYP27A1;HSD3B7;CH25H;CYP7B1,CYP27A1;HSD3B7;CH25H;CYP7B1
AGE-RAGE signaling pathway in diabetic complications,-0.7757315744745265,-1.6469130756565007,0.0,0.05668460644608892,100,98,PRKCA;TGFB2;BAX;SMAD3;SERPINE1;PLCB4;CDC42;FOXO1;PLCB3;F3;DIAPH1;PRKCD;AKT1;PIK3R1;VEGFC;NRAS;PLCD1;MAPK12;PLCG1;MAPK1;PLCB2;RAC1;PIK3CB;CCND1;PLCB1;NOX4;MAPK9;COL4A6;PLCD3;PIK3R3;MAPK3;MAPK14;MAPK8;NOS3;KRAS;AKT2;HRAS;MAPK13;CDK4;STAT5A;AGER;CASP3;SMAD2;TGFB1;AGTR1;PIK3R2;AGT;STAT5B;MAPK11;PRKCB;NOX1;VEGFD;AKT3;PIK3CA;MAPK10;PLCE1;PLCG2;COL4A3;PRKCZ;STAT3;CDKN1B;SMAD4;TGFB3;THBD;JAK2;NFATC1;BCL2;PLCD4;EDN1;CYBB;RELA;PIK3CD;TGFBR2;COL4A4;NFKB1;TGFBR1;EGR1;FN1;COL4A5;COL4A1;JUN;PRKCE;COL4A2;PIM1;IL1A;VCAM1;ICAM1;VEGFB;COL1A2;CCL2;COL1A1;STAT1;VEGFA;IL1B;IL6;MMP2;COL3A1;CXCL8,TGFBR1;EGR1;FN1;COL4A5;COL4A1;JUN;PRKCE;COL4A2;PIM1;IL1A;VCAM1;ICAM1;VEGFB;COL1A2;CCL2;COL1A1;STAT1;VEGFA;IL1B;IL6;MMP2;COL3A1;CXCL8
Leishmaniasis,-0.8540845567617541,-1.6522320514817888,0.0,0.058443588227699295,74,54,TGFB2;TLR4;ITGA4;MYD88;IRAK1;NFKBIB;MAPK12;MAPK1;TAB1;ELK1;IRAK4;IL12A;MAP3K7;MAPK3;PTPN6;MAPK14;MARCKSL1;IL12B;HLA-DPA1;MAPK13;FCGR2C;NCF2;NCF1;FCGR3B;IL4;TRAF6;JAK1;TGFB1;MAPK11;PRKCB;ITGB1;ITGB2;HLA-DPB1;TAB2;IFNGR2;CYBA;ITGAM;NOS2;FCGR2A;FOS;TGFB3;JAK2;IFNGR1;CYBB;RELA;NFKB1;JUN;NFKBIA;TLR2;IL1A;STAT1;PTGS2;IL1B;C3,JUN;NFKBIA;TLR2;IL1A;STAT1;PTGS2;IL1B;C3
